STATION,NAME,DATE,TAVG,TMAX,TMIN
ASN00009021,"PERTH AIRPORT, AS",10/16/1996,56,67,46
ASN00009021,"PERTH AIRPORT, AS",10/17/1996,60,72,45
ASN00009021,"PERTH AIRPORT, AS",10/18/1996,60,71,48
ASN00009021,"PERTH AIRPORT, AS",10/19/1996,68,80,53
ASN00009021,"PERTH AIRPORT, AS",10/20/1996,76,97,62
ASN00009021,"PERTH AIRPORT, AS",10/21/1996,66,75,64
ASN00009021,"PERTH AIRPORT, AS",10/22/1996,65,74,60
ASN00009021,"PERTH AIRPORT, AS",10/23/1996,58,68,58
ASN00009021,"PERTH AIRPORT, AS",10/24/1996,58,70,47
ASN00009021,"PERTH AIRPORT, AS",10/25/1996,62,72,49
ASN00009021,"PERTH AIRPORT, AS",10/26/1996,65,78,54
ASN00009021,"PERTH AIRPORT, AS",10/27/1996,69,82,55
ASN00009021,"PERTH AIRPORT, AS",10/28/1996,72,86,60
ASN00009021,"PERTH AIRPORT, AS",10/29/1996,77,85,58
ASN00009021,"PERTH AIRPORT, AS",10/30/1996,69,80,67
ASN00009021,"PERTH AIRPORT, AS",10/31/1996,62,72,61
ASN00009021,"PERTH AIRPORT, AS",11/1/1996,62,72,51
ASN00009021,"PERTH AIRPORT, AS",11/2/1996,64,74,54
ASN00009021,"PERTH AIRPORT, AS",11/3/1996,68,79,56
ASN00009021,"PERTH AIRPORT, AS",11/4/1996,71,84,57
ASN00009021,"PERTH AIRPORT, AS",11/5/1996,65,72,61
ASN00009021,"PERTH AIRPORT, AS",11/6/1996,60,66,58
ASN00009021,"PERTH AIRPORT, AS",11/7/1996,63,72,54
ASN00009021,"PERTH AIRPORT, AS",11/8/1996,65,76,56
ASN00009021,"PERTH AIRPORT, AS",11/9/1996,72,86,55
ASN00009021,"PERTH AIRPORT, AS",11/10/1996,76,92,61
ASN00009021,"PERTH AIRPORT, AS",11/11/1996,80,97,60
ASN00009021,"PERTH AIRPORT, AS",11/12/1996,68,80,64
ASN00009021,"PERTH AIRPORT, AS",11/13/1996,61,70,58
ASN00009021,"PERTH AIRPORT, AS",11/14/1996,64,71,51
ASN00009021,"PERTH AIRPORT, AS",11/15/1996,61,67,59
ASN00009021,"PERTH AIRPORT, AS",11/16/1996,59,69,56
ASN00009021,"PERTH AIRPORT, AS",11/17/1996,62,72,49
ASN00009021,"PERTH AIRPORT, AS",11/18/1996,68,82,53
ASN00009021,"PERTH AIRPORT, AS",11/19/1996,74,85,57
ASN00009021,"PERTH AIRPORT, AS",11/20/1996,73,88,63
ASN00009021,"PERTH AIRPORT, AS",11/21/1996,75,92,59
ASN00009021,"PERTH AIRPORT, AS",11/22/1996,73,85,66
ASN00009021,"PERTH AIRPORT, AS",11/23/1996,66,76,65
ASN00009021,"PERTH AIRPORT, AS",11/24/1996,63,73,56
ASN00009021,"PERTH AIRPORT, AS",11/25/1996,64,76,51
ASN00009021,"PERTH AIRPORT, AS",11/26/1996,64,73,54
ASN00009021,"PERTH AIRPORT, AS",11/27/1996,66,75,54
ASN00009021,"PERTH AIRPORT, AS",11/28/1996,70,80,57
ASN00009021,"PERTH AIRPORT, AS",11/29/1996,73,90,59
ASN00009021,"PERTH AIRPORT, AS",11/30/1996,67,73,62
ASN00009021,"PERTH AIRPORT, AS",12/1/1996,66,73,62
ASN00009021,"PERTH AIRPORT, AS",12/2/1996,62,74,58
ASN00009021,"PERTH AIRPORT, AS",12/3/1996,62,73,51
ASN00009021,"PERTH AIRPORT, AS",12/4/1996,63,74,51
ASN00009021,"PERTH AIRPORT, AS",12/5/1996,62,73,52
ASN00009021,"PERTH AIRPORT, AS",12/6/1996,65,74,47
ASN00009021,"PERTH AIRPORT, AS",12/7/1996,71,83,53
ASN00009021,"PERTH AIRPORT, AS",12/8/1996,72,85,60
ASN00009021,"PERTH AIRPORT, AS",12/9/1996,71,81,58
ASN00009021,"PERTH AIRPORT, AS",12/10/1996,70,80,61
ASN00009021,"PERTH AIRPORT, AS",12/11/1996,63,75,61
ASN00009021,"PERTH AIRPORT, AS",12/12/1996,65,73,54
ASN00009021,"PERTH AIRPORT, AS",12/13/1996,64,74,58
ASN00009021,"PERTH AIRPORT, AS",12/14/1996,70,81,54
ASN00009021,"PERTH AIRPORT, AS",12/15/1996,74,88,59
ASN00009021,"PERTH AIRPORT, AS",12/16/1996,74,86,61
ASN00009021,"PERTH AIRPORT, AS",12/17/1996,77,90,62
ASN00009021,"PERTH AIRPORT, AS",12/18/1996,81,94,63
ASN00009021,"PERTH AIRPORT, AS",12/19/1996,83,100,70
ASN00009021,"PERTH AIRPORT, AS",12/20/1996,75,93,70
ASN00009021,"PERTH AIRPORT, AS",12/21/1996,68,81,62
ASN00009021,"PERTH AIRPORT, AS",12/22/1996,70,83,57
ASN00009021,"PERTH AIRPORT, AS",12/23/1996,68,83,61
ASN00009021,"PERTH AIRPORT, AS",12/24/1996,64,76,54
ASN00009021,"PERTH AIRPORT, AS",12/25/1996,69,80,50
ASN00009021,"PERTH AIRPORT, AS",12/26/1996,72,85,59
ASN00009021,"PERTH AIRPORT, AS",12/27/1996,72,86,62
ASN00009021,"PERTH AIRPORT, AS",12/28/1996,73,86,59
ASN00009021,"PERTH AIRPORT, AS",12/29/1996,70,81,59
ASN00009021,"PERTH AIRPORT, AS",12/30/1996,77,91,59
ASN00009021,"PERTH AIRPORT, AS",12/31/1996,89,103,64
ASN00009021,"PERTH AIRPORT, AS",1/1/1997,94,110,77
ASN00009021,"PERTH AIRPORT, AS",1/2/1997,91,107,81
ASN00009021,"PERTH AIRPORT, AS",1/3/1997,81,104,78
ASN00009021,"PERTH AIRPORT, AS",1/4/1997,74,88,67
ASN00009021,"PERTH AIRPORT, AS",1/5/1997,73,86,61
ASN00009021,"PERTH AIRPORT, AS",1/6/1997,79,92,60
ASN00009021,"PERTH AIRPORT, AS",1/7/1997,86,101,67
ASN00009021,"PERTH AIRPORT, AS",1/8/1997,86,107,74
ASN00009021,"PERTH AIRPORT, AS",1/9/1997,78,94,66
ASN00009021,"PERTH AIRPORT, AS",1/10/1997,78,92,65
ASN00009021,"PERTH AIRPORT, AS",1/11/1997,80,96,66
ASN00009021,"PERTH AIRPORT, AS",1/12/1997,72,81,70
ASN00009021,"PERTH AIRPORT, AS",1/13/1997,75,90,61
ASN00009021,"PERTH AIRPORT, AS",1/14/1997,76,89,62
ASN00009021,"PERTH AIRPORT, AS",1/15/1997,80,95,67
ASN00009021,"PERTH AIRPORT, AS",1/16/1997,85,101,67
ASN00009021,"PERTH AIRPORT, AS",1/17/1997,83,101,73
ASN00009021,"PERTH AIRPORT, AS",1/18/1997,71,85,68
ASN00009021,"PERTH AIRPORT, AS",1/19/1997,68,79,58
ASN00009021,"PERTH AIRPORT, AS",1/20/1997,67,76,61
ASN00009021,"PERTH AIRPORT, AS",1/21/1997,72,84,56
ASN00009021,"PERTH AIRPORT, AS",1/22/1997,75,90,62
ASN00009021,"PERTH AIRPORT, AS",1/23/1997,79,94,62
ASN00009021,"PERTH AIRPORT, AS",1/24/1997,84,102,67
ASN00009021,"PERTH AIRPORT, AS",1/25/1997,69,81,66
ASN00009021,"PERTH AIRPORT, AS",1/26/1997,70,85,51
ASN00009021,"PERTH AIRPORT, AS",1/27/1997,76,89,58
ASN00009021,"PERTH AIRPORT, AS",1/28/1997,86,103,68
ASN00009021,"PERTH AIRPORT, AS",1/29/1997,75,86,71
ASN00009021,"PERTH AIRPORT, AS",1/30/1997,74,89,62
ASN00009021,"PERTH AIRPORT, AS",1/31/1997,79,96,62
ASN00009021,"PERTH AIRPORT, AS",2/1/1997,93,110,67
ASN00009021,"PERTH AIRPORT, AS",2/2/1997,88,101,80
ASN00009021,"PERTH AIRPORT, AS",2/3/1997,78,96,78
ASN00009021,"PERTH AIRPORT, AS",2/4/1997,71,83,67
ASN00009021,"PERTH AIRPORT, AS",2/5/1997,72,84,57
ASN00009021,"PERTH AIRPORT, AS",2/6/1997,77,92,63
ASN00009021,"PERTH AIRPORT, AS",2/7/1997,74,85,66
ASN00009021,"PERTH AIRPORT, AS",2/8/1997,76,89,63
ASN00009021,"PERTH AIRPORT, AS",2/9/1997,73,86,64
ASN00009021,"PERTH AIRPORT, AS",2/10/1997,79,92,64
ASN00009021,"PERTH AIRPORT, AS",2/11/1997,78,96,65
ASN00009021,"PERTH AIRPORT, AS",2/12/1997,77,92,59
ASN00009021,"PERTH AIRPORT, AS",2/13/1997,73,86,66
ASN00009021,"PERTH AIRPORT, AS",2/14/1997,71,82,60
ASN00009021,"PERTH AIRPORT, AS",2/15/1997,73,89,61
ASN00009021,"PERTH AIRPORT, AS",2/16/1997,75,92,60
ASN00009021,"PERTH AIRPORT, AS",2/17/1997,71,82,60
ASN00009021,"PERTH AIRPORT, AS",2/18/1997,76,90,63
ASN00009021,"PERTH AIRPORT, AS",2/19/1997,72,78,66
ASN00009021,"PERTH AIRPORT, AS",2/20/1997,68,76,67
ASN00009021,"PERTH AIRPORT, AS",2/21/1997,72,80,61
ASN00009021,"PERTH AIRPORT, AS",2/22/1997,78,91,66
ASN00009021,"PERTH AIRPORT, AS",2/23/1997,72,79,65
ASN00009021,"PERTH AIRPORT, AS",2/24/1997,83,94,66
ASN00009021,"PERTH AIRPORT, AS",2/25/1997,89,99,77
ASN00009021,"PERTH AIRPORT, AS",2/26/1997,93,113,84
ASN00009021,"PERTH AIRPORT, AS",2/27/1997,81,98,75
ASN00009021,"PERTH AIRPORT, AS",2/28/1997,75,91,66
ASN00009021,"PERTH AIRPORT, AS",3/1/1997,76,91,61
ASN00009021,"PERTH AIRPORT, AS",3/2/1997,80,95,63
ASN00009021,"PERTH AIRPORT, AS",3/3/1997,74,87,66
ASN00009021,"PERTH AIRPORT, AS",3/4/1997,74,86,62
ASN00009021,"PERTH AIRPORT, AS",3/5/1997,73,89,63
ASN00009021,"PERTH AIRPORT, AS",3/6/1997,71,86,58
ASN00009021,"PERTH AIRPORT, AS",3/7/1997,69,82,60
ASN00009021,"PERTH AIRPORT, AS",3/8/1997,75,87,61
ASN00009021,"PERTH AIRPORT, AS",3/9/1997,76,91,65
ASN00009021,"PERTH AIRPORT, AS",3/10/1997,71,83,62
ASN00009021,"PERTH AIRPORT, AS",3/11/1997,68,82,58
ASN00009021,"PERTH AIRPORT, AS",3/12/1997,69,81,57
ASN00009021,"PERTH AIRPORT, AS",3/13/1997,71,82,60
ASN00009021,"PERTH AIRPORT, AS",3/14/1997,77,88,61
ASN00009021,"PERTH AIRPORT, AS",3/15/1997,78,96,69
ASN00009021,"PERTH AIRPORT, AS",3/16/1997,66,76,69
ASN00009021,"PERTH AIRPORT, AS",3/17/1997,66,76,56
ASN00009021,"PERTH AIRPORT, AS",3/18/1997,65,77,55
ASN00009021,"PERTH AIRPORT, AS",3/19/1997,67,79,53
ASN00009021,"PERTH AIRPORT, AS",3/20/1997,73,87,56
ASN00009021,"PERTH AIRPORT, AS",3/21/1997,75,87,62
ASN00009021,"PERTH AIRPORT, AS",3/22/1997,72,85,66
ASN00009021,"PERTH AIRPORT, AS",3/23/1997,72,85,64
ASN00009021,"PERTH AIRPORT, AS",3/24/1997,71,85,62
ASN00009021,"PERTH AIRPORT, AS",3/25/1997,69,83,61
ASN00009021,"PERTH AIRPORT, AS",3/26/1997,66,73,59
ASN00009021,"PERTH AIRPORT, AS",3/27/1997,70,80,58
ASN00009021,"PERTH AIRPORT, AS",3/28/1997,65,74,62
ASN00009021,"PERTH AIRPORT, AS",3/29/1997,62,66,60
ASN00009021,"PERTH AIRPORT, AS",3/30/1997,69,80,58
ASN00009021,"PERTH AIRPORT, AS",3/31/1997,67,76,58
ASN00009021,"PERTH AIRPORT, AS",4/1/1997,65,74,60
ASN00009021,"PERTH AIRPORT, AS",4/2/1997,67,75,57
ASN00009021,"PERTH AIRPORT, AS",4/3/1997,74,84,61
ASN00009021,"PERTH AIRPORT, AS",4/4/1997,67,70,64
ASN00009021,"PERTH AIRPORT, AS",4/5/1997,70,81,63
ASN00009021,"PERTH AIRPORT, AS",4/6/1997,73,84,63
ASN00009021,"PERTH AIRPORT, AS",4/7/1997,70,84,66
ASN00009021,"PERTH AIRPORT, AS",4/8/1997,75,87,61
ASN00009021,"PERTH AIRPORT, AS",4/9/1997,77,94,69
ASN00009021,"PERTH AIRPORT, AS",4/10/1997,71,79,65
ASN00009021,"PERTH AIRPORT, AS",4/11/1997,63,75,63
ASN00009021,"PERTH AIRPORT, AS",4/12/1997,66,75,54
ASN00009021,"PERTH AIRPORT, AS",4/13/1997,68,77,60
ASN00009021,"PERTH AIRPORT, AS",4/14/1997,73,83,62
ASN00009021,"PERTH AIRPORT, AS",4/15/1997,73,87,64
ASN00009021,"PERTH AIRPORT, AS",4/16/1997,71,85,60
ASN00009021,"PERTH AIRPORT, AS",4/17/1997,71,86,59
ASN00009021,"PERTH AIRPORT, AS",4/18/1997,69,84,58
ASN00009021,"PERTH AIRPORT, AS",4/19/1997,65,77,56
ASN00009021,"PERTH AIRPORT, AS",4/20/1997,65,74,51
ASN00009021,"PERTH AIRPORT, AS",4/21/1997,60,75,57
ASN00009021,"PERTH AIRPORT, AS",4/22/1997,63,74,48
ASN00009021,"PERTH AIRPORT, AS",4/23/1997,64,78,49
ASN00009021,"PERTH AIRPORT, AS",4/24/1997,67,82,54
ASN00009021,"PERTH AIRPORT, AS",4/25/1997,76,93,53
ASN00009021,"PERTH AIRPORT, AS",4/26/1997,69,76,68
ASN00009021,"PERTH AIRPORT, AS",4/27/1997,63,69,62
ASN00009021,"PERTH AIRPORT, AS",4/28/1997,65,70,54
ASN00009021,"PERTH AIRPORT, AS",4/29/1997,63,69,60
ASN00009021,"PERTH AIRPORT, AS",4/30/1997,64,69,57
ASN00009021,"PERTH AIRPORT, AS",5/1/1997,60,70,58
ASN00009021,"PERTH AIRPORT, AS",5/2/1997,60,71,47
ASN00009021,"PERTH AIRPORT, AS",5/3/1997,58,70,52
ASN00009021,"PERTH AIRPORT, AS",5/4/1997,55,68,49
ASN00009021,"PERTH AIRPORT, AS",5/5/1997,60,72,44
ASN00009021,"PERTH AIRPORT, AS",5/6/1997,56,66,49
ASN00009021,"PERTH AIRPORT, AS",5/7/1997,56,66,49
ASN00009021,"PERTH AIRPORT, AS",5/8/1997,57,68,45
ASN00009021,"PERTH AIRPORT, AS",5/9/1997,60,70,49
ASN00009021,"PERTH AIRPORT, AS",5/10/1997,61,67,54
ASN00009021,"PERTH AIRPORT, AS",5/11/1997,58,62,56
ASN00009021,"PERTH AIRPORT, AS",5/12/1997,61,65,55
ASN00009021,"PERTH AIRPORT, AS",5/13/1997,64,73,57
ASN00009021,"PERTH AIRPORT, AS",5/14/1997,65,74,57
ASN00009021,"PERTH AIRPORT, AS",5/15/1997,63,73,60
ASN00009021,"PERTH AIRPORT, AS",5/16/1997,69,81,52
ASN00009021,"PERTH AIRPORT, AS",5/17/1997,71,80,62
ASN00009021,"PERTH AIRPORT, AS",5/18/1997,59,69,64
ASN00009021,"PERTH AIRPORT, AS",5/19/1997,61,72,48
ASN00009021,"PERTH AIRPORT, AS",5/20/1997,57,69,51
ASN00009021,"PERTH AIRPORT, AS",5/21/1997,58,68,46
ASN00009021,"PERTH AIRPORT, AS",5/22/1997,67,75,52
ASN00009021,"PERTH AIRPORT, AS",5/23/1997,59,68,61
ASN00009021,"PERTH AIRPORT, AS",5/24/1997,61,69,52
ASN00009021,"PERTH AIRPORT, AS",5/25/1997,60,67,57
ASN00009021,"PERTH AIRPORT, AS",5/26/1997,58,67,50
ASN00009021,"PERTH AIRPORT, AS",5/27/1997,58,67,51
ASN00009021,"PERTH AIRPORT, AS",5/28/1997,55,66,48
ASN00009021,"PERTH AIRPORT, AS",5/29/1997,60,69,47
ASN00009021,"PERTH AIRPORT, AS",5/30/1997,59,71,53
ASN00009021,"PERTH AIRPORT, AS",5/31/1997,58,66,51
ASN00009021,"PERTH AIRPORT, AS",6/1/1997,59,65,53
ASN00009021,"PERTH AIRPORT, AS",6/2/1997,59,65,55
ASN00009021,"PERTH AIRPORT, AS",6/3/1997,60,66,50
ASN00009021,"PERTH AIRPORT, AS",6/4/1997,58,67,56
ASN00009021,"PERTH AIRPORT, AS",6/5/1997,58,65,51
ASN00009021,"PERTH AIRPORT, AS",6/6/1997,59,66,51
ASN00009021,"PERTH AIRPORT, AS",6/7/1997,62,72,53
ASN00009021,"PERTH AIRPORT, AS",6/8/1997,58,64,56
ASN00009021,"PERTH AIRPORT, AS",6/9/1997,54,64,49
ASN00009021,"PERTH AIRPORT, AS",6/10/1997,55,64,45
ASN00009021,"PERTH AIRPORT, AS",6/11/1997,52,61,50
ASN00009021,"PERTH AIRPORT, AS",6/12/1997,57,66,44
ASN00009021,"PERTH AIRPORT, AS",6/13/1997,56,63,52
ASN00009021,"PERTH AIRPORT, AS",6/14/1997,54,63,47
ASN00009021,"PERTH AIRPORT, AS",6/15/1997,59,68,46
ASN00009021,"PERTH AIRPORT, AS",6/16/1997,60,71,52
ASN00009021,"PERTH AIRPORT, AS",6/17/1997,63,75,53
ASN00009021,"PERTH AIRPORT, AS",6/18/1997,64,74,56
ASN00009021,"PERTH AIRPORT, AS",6/19/1997,60,65,58
ASN00009021,"PERTH AIRPORT, AS",6/20/1997,58,69,51
ASN00009021,"PERTH AIRPORT, AS",6/21/1997,57,67,49
ASN00009021,"PERTH AIRPORT, AS",6/22/1997,60,67,49
ASN00009021,"PERTH AIRPORT, AS",6/23/1997,58,68,54
ASN00009021,"PERTH AIRPORT, AS",6/24/1997,61,69,51
ASN00009021,"PERTH AIRPORT, AS",6/25/1997,58,71,49
ASN00009021,"PERTH AIRPORT, AS",6/26/1997,58,73,47
ASN00009021,"PERTH AIRPORT, AS",6/27/1997,59,69,48
ASN00009021,"PERTH AIRPORT, AS",6/28/1997,59,64,52
ASN00009021,"PERTH AIRPORT, AS",6/29/1997,55,68,53
ASN00009021,"PERTH AIRPORT, AS",6/30/1997,53,66,42
ASN00009021,"PERTH AIRPORT, AS",7/1/1997,56,67,44
ASN00009021,"PERTH AIRPORT, AS",7/2/1997,58,69,49
ASN00009021,"PERTH AIRPORT, AS",7/3/1997,54,63,50
ASN00009021,"PERTH AIRPORT, AS",7/4/1997,58,69,45
ASN00009021,"PERTH AIRPORT, AS",7/5/1997,60,69,49
ASN00009021,"PERTH AIRPORT, AS",7/6/1997,56,65,55
ASN00009021,"PERTH AIRPORT, AS",7/7/1997,47,58,44
ASN00009021,"PERTH AIRPORT, AS",7/8/1997,48,58,35
ASN00009021,"PERTH AIRPORT, AS",7/9/1997,48,61,39
ASN00009021,"PERTH AIRPORT, AS",7/10/1997,46,58,37
ASN00009021,"PERTH AIRPORT, AS",7/11/1997,47,62,35
ASN00009021,"PERTH AIRPORT, AS",7/12/1997,53,61,35
ASN00009021,"PERTH AIRPORT, AS",7/13/1997,51,61,43
ASN00009021,"PERTH AIRPORT, AS",7/14/1997,47,60,36
ASN00009021,"PERTH AIRPORT, AS",7/15/1997,49,59,36
ASN00009021,"PERTH AIRPORT, AS",7/16/1997,50,62,42
ASN00009021,"PERTH AIRPORT, AS",7/17/1997,51,65,43
ASN00009021,"PERTH AIRPORT, AS",7/18/1997,51,67,37
ASN00009021,"PERTH AIRPORT, AS",7/19/1997,53,69,39
ASN00009021,"PERTH AIRPORT, AS",7/20/1997,54,68,42
ASN00009021,"PERTH AIRPORT, AS",7/21/1997,56,68,44
ASN00009021,"PERTH AIRPORT, AS",7/22/1997,58,70,46
ASN00009021,"PERTH AIRPORT, AS",7/23/1997,60,71,49
ASN00009021,"PERTH AIRPORT, AS",7/24/1997,56,61,54
ASN00009021,"PERTH AIRPORT, AS",7/25/1997,54,63,47
ASN00009021,"PERTH AIRPORT, AS",7/26/1997,59,65,48
ASN00009021,"PERTH AIRPORT, AS",7/27/1997,55,65,53
ASN00009021,"PERTH AIRPORT, AS",7/28/1997,57,68,45
ASN00009021,"PERTH AIRPORT, AS",7/29/1997,59,71,47
ASN00009021,"PERTH AIRPORT, AS",7/30/1997,60,73,50
ASN00009021,"PERTH AIRPORT, AS",7/31/1997,59,72,48
ASN00009021,"PERTH AIRPORT, AS",8/1/1997,55,68,44
ASN00009021,"PERTH AIRPORT, AS",8/2/1997,56,69,43
ASN00009021,"PERTH AIRPORT, AS",8/3/1997,61,66,48
ASN00009021,"PERTH AIRPORT, AS",8/4/1997,59,68,57
ASN00009021,"PERTH AIRPORT, AS",8/5/1997,55,60,51
ASN00009021,"PERTH AIRPORT, AS",8/6/1997,57,65,52
ASN00009021,"PERTH AIRPORT, AS",8/7/1997,56,64,52
ASN00009021,"PERTH AIRPORT, AS",8/8/1997,57,67,50
ASN00009021,"PERTH AIRPORT, AS",8/9/1997,51,60,51
ASN00009021,"PERTH AIRPORT, AS",8/10/1997,47,57,42
ASN00009021,"PERTH AIRPORT, AS",8/11/1997,51,62,37
ASN00009021,"PERTH AIRPORT, AS",8/12/1997,52,66,42
ASN00009021,"PERTH AIRPORT, AS",8/13/1997,59,70,41
ASN00009021,"PERTH AIRPORT, AS",8/14/1997,63,71,52
ASN00009021,"PERTH AIRPORT, AS",8/15/1997,55,66,59
ASN00009021,"PERTH AIRPORT, AS",8/16/1997,49,61,44
ASN00009021,"PERTH AIRPORT, AS",8/17/1997,50,62,38
ASN00009021,"PERTH AIRPORT, AS",8/18/1997,52,63,39
ASN00009021,"PERTH AIRPORT, AS",8/19/1997,53,66,41
ASN00009021,"PERTH AIRPORT, AS",8/20/1997,54,67,41
ASN00009021,"PERTH AIRPORT, AS",8/21/1997,55,68,42
ASN00009021,"PERTH AIRPORT, AS",8/22/1997,54,64,43
ASN00009021,"PERTH AIRPORT, AS",8/23/1997,53,63,46
ASN00009021,"PERTH AIRPORT, AS",8/24/1997,57,67,45
ASN00009021,"PERTH AIRPORT, AS",8/25/1997,61,69,48
ASN00009021,"PERTH AIRPORT, AS",8/26/1997,63,70,53
ASN00009021,"PERTH AIRPORT, AS",8/27/1997,58,67,57
ASN00009021,"PERTH AIRPORT, AS",8/28/1997,50,60,50
ASN00009021,"PERTH AIRPORT, AS",8/29/1997,54,63,40
ASN00009021,"PERTH AIRPORT, AS",8/30/1997,54,66,47
ASN00009021,"PERTH AIRPORT, AS",8/31/1997,52,64,41
ASN00009021,"PERTH AIRPORT, AS",9/1/1997,53,63,41
ASN00009021,"PERTH AIRPORT, AS",9/2/1997,53,61,46
ASN00009021,"PERTH AIRPORT, AS",9/3/1997,52,62,47
ASN00009021,"PERTH AIRPORT, AS",9/4/1997,60,66,42
ASN00009021,"PERTH AIRPORT, AS",9/5/1997,58,69,52
ASN00009021,"PERTH AIRPORT, AS",9/6/1997,56,63,52
ASN00009021,"PERTH AIRPORT, AS",9/7/1997,57,65,47
ASN00009021,"PERTH AIRPORT, AS",9/8/1997,58,65,51
ASN00009021,"PERTH AIRPORT, AS",9/9/1997,52,61,51
ASN00009021,"PERTH AIRPORT, AS",9/10/1997,55,64,47
ASN00009021,"PERTH AIRPORT, AS",9/11/1997,57,65,45
ASN00009021,"PERTH AIRPORT, AS",9/12/1997,57,67,48
ASN00009021,"PERTH AIRPORT, AS",9/13/1997,58,66,49
ASN00009021,"PERTH AIRPORT, AS",9/14/1997,60,69,50
ASN00009021,"PERTH AIRPORT, AS",9/15/1997,65,75,52
ASN00009021,"PERTH AIRPORT, AS",9/16/1997,61,73,56
ASN00009021,"PERTH AIRPORT, AS",9/17/1997,59,72,52
ASN00009021,"PERTH AIRPORT, AS",9/18/1997,62,71,50
ASN00009021,"PERTH AIRPORT, AS",9/19/1997,60,71,54
ASN00009021,"PERTH AIRPORT, AS",9/20/1997,62,72,50
ASN00009021,"PERTH AIRPORT, AS",9/21/1997,60,71,55
ASN00009021,"PERTH AIRPORT, AS",9/22/1997,60,72,52
ASN00009021,"PERTH AIRPORT, AS",9/23/1997,65,74,49
ASN00009021,"PERTH AIRPORT, AS",9/24/1997,55,67,56
ASN00009021,"PERTH AIRPORT, AS",9/25/1997,57,66,44
ASN00009021,"PERTH AIRPORT, AS",9/26/1997,57,67,51
ASN00009021,"PERTH AIRPORT, AS",9/27/1997,59,71,48
ASN00009021,"PERTH AIRPORT, AS",9/28/1997,62,75,48
ASN00009021,"PERTH AIRPORT, AS",9/29/1997,62,72,49
ASN00009021,"PERTH AIRPORT, AS",9/30/1997,64,72,52
ASN00009021,"PERTH AIRPORT, AS",10/1/1997,56,65,54
ASN00009021,"PERTH AIRPORT, AS",10/2/1997,57,68,45
ASN00009021,"PERTH AIRPORT, AS",10/3/1997,61,74,48
ASN00009021,"PERTH AIRPORT, AS",10/4/1997,65,77,51
ASN00009021,"PERTH AIRPORT, AS",10/5/1997,67,77,53
ASN00009021,"PERTH AIRPORT, AS",10/6/1997,69,84,59
ASN00009021,"PERTH AIRPORT, AS",10/7/1997,65,72,54
ASN00009021,"PERTH AIRPORT, AS",10/8/1997,65,73,59
ASN00009021,"PERTH AIRPORT, AS",10/9/1997,61,65,53
ASN00009021,"PERTH AIRPORT, AS",10/10/1997,57,67,55
ASN00009021,"PERTH AIRPORT, AS",10/11/1997,59,69,46
ASN00009021,"PERTH AIRPORT, AS",10/12/1997,62,74,50
ASN00009021,"PERTH AIRPORT, AS",10/13/1997,62,72,49
ASN00009021,"PERTH AIRPORT, AS",10/14/1997,62,76,53
ASN00009021,"PERTH AIRPORT, AS",10/15/1997,60,73,49
ASN00009021,"PERTH AIRPORT, AS",10/16/1997,62,71,49
ASN00009021,"PERTH AIRPORT, AS",10/17/1997,62,73,54
ASN00009021,"PERTH AIRPORT, AS",10/18/1997,64,76,51
ASN00009021,"PERTH AIRPORT, AS",10/19/1997,69,80,52
ASN00009021,"PERTH AIRPORT, AS",10/20/1997,73,83,59
ASN00009021,"PERTH AIRPORT, AS",10/21/1997,77,89,65
ASN00009021,"PERTH AIRPORT, AS",10/22/1997,75,90,67
ASN00009021,"PERTH AIRPORT, AS",10/23/1997,68,76,59
ASN00009021,"PERTH AIRPORT, AS",10/24/1997,60,72,60
ASN00009021,"PERTH AIRPORT, AS",10/25/1997,59,69,49
ASN00009021,"PERTH AIRPORT, AS",10/26/1997,62,72,47
ASN00009021,"PERTH AIRPORT, AS",10/27/1997,62,75,50
ASN00009021,"PERTH AIRPORT, AS",10/28/1997,62,75,54
ASN00009021,"PERTH AIRPORT, AS",10/29/1997,56,71,50
ASN00009021,"PERTH AIRPORT, AS",10/30/1997,60,73,41
ASN00009021,"PERTH AIRPORT, AS",10/31/1997,60,77,49
ASN00009021,"PERTH AIRPORT, AS",11/1/1997,68,81,43
ASN00009021,"PERTH AIRPORT, AS",11/2/1997,74,90,56
ASN00009021,"PERTH AIRPORT, AS",11/3/1997,78,100,60
ASN00009021,"PERTH AIRPORT, AS",11/4/1997,64,76,62
ASN00009021,"PERTH AIRPORT, AS",11/5/1997,63,74,52
ASN00009021,"PERTH AIRPORT, AS",11/6/1997,64,76,50
ASN00009021,"PERTH AIRPORT, AS",11/7/1997,65,78,52
ASN00009021,"PERTH AIRPORT, AS",11/8/1997,69,84,53
ASN00009021,"PERTH AIRPORT, AS",11/9/1997,72,88,53
ASN00009021,"PERTH AIRPORT, AS",11/10/1997,70,83,59
ASN00009021,"PERTH AIRPORT, AS",11/11/1997,70,80,60
ASN00009021,"PERTH AIRPORT, AS",11/12/1997,62,67,61
ASN00009021,"PERTH AIRPORT, AS",11/13/1997,62,71,59
ASN00009021,"PERTH AIRPORT, AS",11/14/1997,63,75,53
ASN00009021,"PERTH AIRPORT, AS",11/15/1997,64,77,51
ASN00009021,"PERTH AIRPORT, AS",11/16/1997,64,77,52
ASN00009021,"PERTH AIRPORT, AS",11/17/1997,63,79,51
ASN00009021,"PERTH AIRPORT, AS",11/18/1997,66,84,48
